Volume Reference,Intelligence Summary Number,Start Date,End Date,Time,Civil Defence Region,Location,Country,Killed,Injured,Total Casualties,Additional Notes,Link to Page
HO 203/11,2181 + 2184 + 2187,28/08/1942,28/08/1942,Day,7: South Western,Bristol,England,44,55,99,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/172
HO 203/11,2181,28/08/1942,28/08/1942,Day,7: South Western,Pentewan,England,0,5,5,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/172
HO 203/11,2181 + 2183,28/08/1942,28/08/1942,Day,7: South Western,St Ives,England,1,41,42,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/172
HO 203/11,2181,28/08/1942,28/08/1942,Day,7: South Western,Marazion,England,0,4,4,Cannon shell,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/172
HO 203/11,2181 + 2183,28/08/1942,28/08/1942,Day,8: Wales,Cardiff,Wales,6,20,26,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/173
HO 203/11,2182,28/08/1942,28/08/1942,Day,7: South Western,Between Hayle and Penzance,England,0,4,4,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/175
HO 203/11,2182,28/08/1942,29/08/1942,Night,1: Northern,Alnwick Moor,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/174
HO 203/11,2182 + 2183 + 2187,28/08/1942,29/08/1942,Night,1: Northern,Blackhall Colliery,England,9,3,12,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/174
HO 203/11,2182 + 2183,28/08/1942,29/08/1942,Night,1: Northern,Sedgefield,England,0,0,0,Chilton Lane & Lingard,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/174
HO 203/11,2182,28/08/1942,29/08/1942,Night,1: Northern,Fulwell Quarry,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/174
HO 203/11,2182,28/08/1942,29/08/1942,Night,1: Northern,Ryhope,England,3,53,56,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/174
HO 203/11,2182,28/08/1942,29/08/1942,Night,1: Northern,Whitburn,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/174
HO 203/11,2182,28/08/1942,29/08/1942,Night,1: Northern,Hutton Henry,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/174
HO 203/11,2182,28/08/1942,29/08/1942,Night,1: Northern,Wheatley Hill,England,1,0,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/174
HO 203/11,2182,28/08/1942,29/08/1942,Night,1: Northern,Cold Hesledon,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/175
HO 203/11,2182,28/08/1942,29/08/1942,Night,1: Northern,Redcar,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/175
HO 203/11,2182 + 2183,28/08/1942,29/08/1942,Night,2: North Eastern,Hornsea,England,4,1,5,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/175
HO 203/11,2182,28/08/1942,29/08/1942,Night,4: Eastern,Lowestoft,England,0,4,4,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/175
HO 203/11,2183,28/08/1942,29/08/1942,Night,1: Northern,Seaham,England,0,0,0,Unexploded bomb,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/177
HO 203/11,2183,28/08/1942,29/08/1942,Night,1: Northern,Bishop Middleham,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/177
HO 203/11,2183,28/08/1942,29/08/1942,Night,1: Northern,"Wingate, Durham",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/177
HO 203/11,2183,28/08/1942,29/08/1942,Night,1: Northern,Eston,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/177
HO 203/11,2183,29/08/1942,29/08/1942,Day,4: Eastern,"Histon, Cambridge",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/176
HO 203/11,2183,29/08/1942,29/08/1942,Day,6: Southern,Soberton,England,0,0,0,AA shell,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/176
HO 203/11,2183,29/08/1942,29/08/1942,Day,6: Southern,Havant,England,0,0,0,AA shell,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/176
HO 203/11,2183,29/08/1942,29/08/1942,Day,7: South Western,Swindon,England,8,23,31,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/176
HO 203/11,2183,29/08/1942,29/08/1942,Day,7: South Western,St Just in Roseland,England,0,1,1,Messack Point,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/177
HO 203/11,2183,29/08/1942,29/08/1942,Day,7: South Western,Gerrans,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/177
HO 203/11,2183,29/08/1942,29/08/1942,Day,7: South Western,Bohortha,England,0,0,0,Porth Farm,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/177
HO 203/11,2183 + 2185,29/08/1942,29/08/1942,Day,12: South Eastern,Brighton,England,1,28,29,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/177
HO 203/11,2185,30/08/1942,30/08/1942,Day,4: Eastern,Chelmsford,England,0,2,2,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/180
HO 203/11,2186 + 2187,30/08/1942,31/08/1942,Night,3: North Midlands,Coningsby,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/181
HO 203/11,2187,30/08/1942,31/08/1942,Night,3: North Midlands,Between Dogdyke and Tattershall,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/182
HO 203/11,2189,01/09/1942,01/09/1942,Day,12: South Eastern,Lydd,England,3,2,5,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/184
HO 203/11,2190,01/09/1942,02/09/1942,Night,2: North Eastern,Scarcroft,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/185
HO 203/11,2190,01/09/1942,02/09/1942,Night,2: North Eastern,Wadworth,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/185
HO 203/11,2190 + 2191 + 2192,01/09/1942,02/09/1942,Night,2: North Eastern,Doncaster,England,2,5,7,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/185
HO 203/11,2190,01/09/1942,02/09/1942,Night,3: North Midlands,North Killingholme,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/185
HO 203/11,2190,01/09/1942,02/09/1942,Night,3: North Midlands,"Wootton, Lincolnshire",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/185
HO 203/11,2192,01/09/1942,02/09/1942,Night,3: North Midlands,North Willingham,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/187
HO 203/11,2192,01/09/1942,02/09/1942,Night,3: North Midlands,Ludford,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/187
HO 203/11,2191,02/09/1942,02/09/1942,Day,6: Southern,"Ventnor, Isle of Wight",England,0,14,14,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/186
HO 203/11,2191 + 2192 + 2193,02/09/1942,02/09/1942,Day,7: South Western,Teignmouth,England,7,27,34,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/186
HO 203/11,2192,02/09/1942,02/09/1942,Day,7: South Western,Dawlish,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/187
HO 203/11,2192 + 2193,02/09/1942,03/09/1942,Night,1: Northern,Thirsk,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/187
HO 203/11,2192,02/09/1942,03/09/1942,Night,2: North Eastern,"Preston, East Yorkshire",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/187
HO 203/11,2193,02/09/1942,03/09/1942,Night,2: North Eastern,"Bilton, East Yorkshire",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/189
HO 203/11,2193 + 2195,03/09/1942,03/09/1942,Day,7: South Western,Castle Cary,England,2,8,10,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/188
HO 203/11,2193,03/09/1942,03/09/1942,Day,12: South Eastern,Selsey,England,Unspecified,Unspecified,33,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/188
HO 203/11,2195 + 2196,04/09/1942,04/09/1942,Day,4: Eastern,Rainham,England,2,1,3,Unexploded bomb went off killing members of bomb disposal service,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/191
HO 203/11,2195,04/09/1942,04/09/1942,Day,6: Southern,Portsmouth,England,0,0,0,AA shell,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/191
HO 203/11,2195,04/09/1942,04/09/1942,Day,7: South Western,Brixham,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/191
HO 203/11,2195,04/09/1942,04/09/1942,Day,12: South Eastern,Hythe,England,0,8,8,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/191
HO 203/11,2195,04/09/1942,04/09/1942,Day,12: South Eastern,Saltwood,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/192
HO 203/11,2195,04/09/1942,04/09/1942,Day,12: South Eastern,Ramsgate,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/192
HO 203/11,2196 + 2199 + 2202,04/09/1942,05/09/1942,Night,7: South Western,Torquay,England,15,44,59,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/193
HO 203/11,2196 + 2197 + 2199,04/09/1942,05/09/1942,Night,7: South Western,Paignton,England,14,11,25,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/193
HO 203/11,2196,04/09/1942,05/09/1942,Night,12: South Eastern,Dover,England,0,5,5,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/193
HO 203/11,2196 + 2197,04/09/1942,05/09/1942,Night,12: South Eastern,St Margaret's at Cliffe,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/193
HO 203/11,2197 + 2202,05/09/1942,05/09/1942,Day,4: Eastern,Norwich,England,5,35,40,1 missing,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/194
HO 203/11,2197,05/09/1942,05/09/1942,Day,4: Eastern,Luton,England,4,12,16,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/194
HO 203/11,2197,05/09/1942,05/09/1942,Day,4: Eastern,Great Wakering,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/194
HO 203/11,2197,05/09/1942,05/09/1942,Day,4: Eastern,Southend-on-Sea,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/194
HO 203/11,2197 + 2199,05/09/1942,05/09/1942,Day,5: London,Stanmore,England,0,0,0,AA shell,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/194
HO 203/11,2197,05/09/1942,05/09/1942,Day,12: South Eastern,Dover,England,2,17,19,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/195
HO 203/11,2198,05/09/1942,06/09/1942,Night,6: Southern,Tarrant Monkton,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/196
HO 203/11,2198 + 2199 + 2201,05/09/1942,06/09/1942,Night,7: South Western,Templecombe,England,13,17,30,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/196
HO 203/11,2199,06/09/1942,06/09/1942,Day,1: Northern,Middlesbrough,England,0,1,1,North Lackenby,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/197
HO 203/11,2199,06/09/1942,06/09/1942,Day,12: South Eastern,Dover,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/197
HO 203/11,2199,06/09/1942,06/09/1942,Day,12: South Eastern,Camberley,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/197
HO 203/11,2200,06/09/1942,07/09/1942,Night,1: Northern,Middlesbrough,England,4,19,23,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/199
HO 203/11,2200 + 2201,06/09/1942,07/09/1942,Night,1: Northern,Whitby,England,1,1,2,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/199
HO 203/11,2200,06/09/1942,07/09/1942,Night,1: Northern,Guisborough,England,0,0,0,Yearby Bank Top,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/199
HO 203/11,2200,06/09/1942,07/09/1942,Night,1: Northern,"Haverton Hill, Stockton-on-Tees",England,0,4,4,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/199
HO 203/11,2200,06/09/1942,07/09/1942,Night,1: Northern,Brierton,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/199
HO 203/11,2200,06/09/1942,07/09/1942,Night,1: Northern,Wallsend,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/200
HO 203/11,2200,06/09/1942,07/09/1942,Night,1: Northern,Bedlington,England,0,0,0,AA shell,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/200
HO 203/11,2200,06/09/1942,07/09/1942,Night,12: South Eastern,Dover,England,0,7,7,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/200
HO 203/11,2201,06/09/1942,07/09/1942,Night,12: South Eastern,St Margarets Bay,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/201
HO 203/11,2202,07/09/1942,08/09/1942,Night,4: Eastern,Framlingham,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/202
HO 203/11,2202,07/09/1942,08/09/1942,Night,4: Eastern,"Eye, Suffolk",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/202
HO 203/11,2202,07/09/1942,08/09/1942,Night,4: Eastern,Chipping Ongar,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/202
HO 203/11,2202,07/09/1942,08/09/1942,Night,4: Eastern,"Moreton, Essex",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/202
HO 203/11,2202 + 2203,07/09/1942,08/09/1942,Night,4: Eastern,Roydon + Roydon Lea,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/202
HO 203/11,2202,07/09/1942,08/09/1942,Night,4: Eastern,Wormley,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/202
HO 203/11,2202,07/09/1942,08/09/1942,Night,5: London,Cheshunt,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/202
HO 203/11,2203,07/09/1942,08/09/1942,Night,4: Eastern,"Colts Hall, Cavendish",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/203
HO 203/11,2203,07/09/1942,08/09/1942,Night,4: Eastern,Hoddesdon,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/203
HO 203/11,2203,07/09/1942,08/09/1942,Night,4: Eastern,Stanstead Abbotts,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/203
HO 203/11,2203,07/09/1942,08/09/1942,Night,4: Eastern,Hunsdon,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/203
HO 203/11,2204,08/09/1942,09/09/1942,Night,4: Eastern,Bourn,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/204
HO 203/11,2204,08/09/1942,09/09/1942,Night,4: Eastern,"Highfields, Cambridgeshire",England,0,0,0,Childerley Gate,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/204
HO 203/11,2204,08/09/1942,09/09/1942,Night,4: Eastern,Cambridge University Farm,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/204
HO 203/11,2204,08/09/1942,09/09/1942,Night,4: Eastern,Boxworth,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/204
HO 203/11,2204 + 2205,08/09/1942,09/09/1942,Night,7: South Western,Salcombe,England,9,6,15,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/204
HO 203/11,2205,08/09/1942,09/09/1942,Night,4: Eastern,Rede,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/205
HO 203/11,2206,08/09/1942,09/09/1942,Night,4: Eastern,Childerley,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/206
HO 203/11,2209,11/09/1942,11/09/1942,Day,6: Southern,Parkstone,England,5,6,11,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/209
HO 203/11,2209,11/09/1942,11/09/1942,Day,12: South Eastern,Orlestone,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/209
HO 203/11,2210,11/09/1942,12/09/1942,Night,4: Eastern,Between Harwich and Orford Ness,England,0,0,0,Naval mine,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/210
HO 203/11,2211,12/09/1942,12/09/1942,Day,7: South Western,West Grimstead,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/211
HO 203/11,2218 + 2219,15/09/1942,16/09/1942,Night,3: North Midlands,Skegness,England,1,0,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/218
HO 203/11,2218,15/09/1942,16/09/1942,Night,3: North Midlands,Wrangle,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/218
HO 203/11,2218,15/09/1942,16/09/1942,Night,3: North Midlands,South Reston,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/218
HO 203/11,2218 + 2219,15/09/1942,16/09/1942,Night,4: Eastern,Ipswich,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/218
HO 203/11,2219,16/09/1942,16/09/1942,Day,12: South Eastern,Dover,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/219
HO 203/11,2219,16/09/1942,16/09/1942,Day,12: South Eastern,St Margaret's at Cliffe,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/219
HO 203/11,2219,16/09/1942,16/09/1942,Day,12: South Eastern,Rye,England,2,10,12,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/219
HO 203/11,2219 + 2220,16/09/1942,16/09/1942,Day,12: South Eastern,Eastbourne,England,6,36,42,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/219
HO 203/11,2219,16/09/1942,16/09/1942,Day,3: North Midlands,Tydd St Mary,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/219
HO 203/11,2219,16/09/1942,16/09/1942,Day,3: North Midlands,"Gibraltar Point, Lincolnshire",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/219
HO 203/11,2219,16/09/1942,16/09/1942,Day,4: Eastern,Sprowston,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/219
HO 203/11,2220,16/09/1942,16/09/1942,Day,11: Scotland,Fair Isle,Scotland,0,4,4,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/220
HO 203/11,2220,16/09/1942,17/09/1942,Night,4: Eastern,Colchester,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/220
HO 203/11,2220,16/09/1942,17/09/1942,Night,4: Eastern,Little Bentley,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/220
HO 203/11,2220,16/09/1942,17/09/1942,Night,4: Eastern,Elmstead,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/220
HO 203/11,2220,16/09/1942,17/09/1942,Night,4: Eastern,"Blackheath, Essex",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/220
HO 203/11,2220,16/09/1942,17/09/1942,Night,4: Eastern,Wivenhoe,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/220
HO 203/11,2220,16/09/1942,17/09/1942,Night,4: Eastern,Great Bromley,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/220
HO 203/11,2220,16/09/1942,17/09/1942,Night,4: Eastern,Lexden,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/220
HO 203/11,2220,16/09/1942,17/09/1942,Night,4: Eastern,Brantham,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/220
HO 203/11,2220,16/09/1942,17/09/1942,Night,4: Eastern,Chelmondiston,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/220
HO 203/11,2220,16/09/1942,17/09/1942,Night,12: South Eastern,Dover,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/220
HO 203/11,2221,16/09/1942,17/09/1942,Night,4: Eastern,East Donyland,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/221
HO 203/11,2221 + 2222,17/09/1942,17/09/1942,Day,12: South Eastern,Bognor Regis,England,1,7,8,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/221
HO 203/11,2222 + 2223,17/09/1942,18/09/1942,Night,4: Eastern,King's Lynn,England,0,2,2,"Bombs also in Hardwick, King's Lynn",http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/222
HO 203/11,2222,17/09/1942,18/09/1942,Night,4: Eastern,South Wootton,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/222
HO 203/11,2222,17/09/1942,18/09/1942,Night,4: Eastern,"Bradenham, Norfolk",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/222
HO 203/11,2222,17/09/1942,18/09/1942,Night,4: Eastern,East Ruston,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/222
HO 203/11,2223 + 2224,18/09/1942,18/09/1942,Day,7: South Western,Dartmouth,England,20,38,58,4 missing believed drowned,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/223
HO 203/11,2223,18/09/1942,18/09/1942,Day,7: South Western,Stoke Fleming,England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/223
HO 203/11,2223,18/09/1942,18/09/1942,Day,12: South Eastern,Hythe,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/223
HO 203/11,2225,19/09/1942,19/09/1942,Day,7: South Western,Salcombe,England,0,6,6,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/225
HO 203/11,2225,19/09/1942,19/09/1942,Day,12: South Eastern,"Sandwich, Kent",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/225
HO 203/11,2225,19/09/1942,19/09/1942,Day,12: South Eastern,Worth,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/225
HO 203/11,2226,19/09/1942,20/09/1942,Night,1: Northern,South Shields,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/226
HO 203/11,2226,19/09/1942,20/09/1942,Night,1: Northern,Boldon Colliery,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/226
HO 203/11,2226,19/09/1942,20/09/1942,Night,1: Northern,Billingham,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/226
HO 203/11,2226,19/09/1942,20/09/1942,Night,1: Northern,West Hartlepool,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/226
HO 203/11,2226,19/09/1942,20/09/1942,Night,1: Northern,Jarrow,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/226
HO 203/11,2226,19/09/1942,20/09/1942,Night,1: Northern,"Hart, Hartlepool",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/226
HO 203/11,2226,19/09/1942,20/09/1942,Night,1: Northern,Hartlepool,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/226
HO 203/11,2227,19/09/1942,20/09/1942,Night,1: Northern,Tynemouth,England,0,0,0,Unexploded bomb,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/228
HO 203/11,2229,21/09/1942,21/09/1942,Day,12: South Eastern,Hastings,England,0,2,2,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/230
HO 203/11,2231 + 2232 + 2233,22/09/1942,22/09/1942,Day,12: South Eastern,Rye,England,5,35,40,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/232
HO 203/11,2234,23/09/1942,24/09/1942,Night,1: Northern,Scarborough,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/235
HO 203/11,2234 + 2235,23/09/1942,24/09/1942,Night,2: North Eastern,York,England,2,6,8,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/235
HO 203/11,2235 + 2236,24/09/1942,24/09/1942,Day,12: South Eastern,Dymchurch,England,0,4,4,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/236
HO 203/11,2235,24/09/1942,24/09/1942,Day,12: South Eastern,Seaford,England,0,17,17,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/236
HO 203/11,2235 + 2236 + 2237 + 2239,24/09/1942,24/09/1942,Day,12: South Eastern,Hastings,England,19,40,59,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/236
HO 203/11,2236,24/09/1942,25/09/1942,Night,7: South Western,Falmouth,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/237
HO 203/11,2236,24/09/1942,25/09/1942,Night,7: South Western,Mawnan,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/237
HO 203/11,2236 + 2237,24/09/1942,25/09/1942,Night,7: South Western,Truro,England,0,3,3,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/237
HO 203/11,2236,24/09/1942,25/09/1942,Night,7: South Western,Mylor,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/237
HO 203/11,2238,25/09/1942,26/09/1942,Night,7: South Western,Penzance,England,1,12,13,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/239
HO 203/11,2243,28/09/1942,28/09/1942,Day,3: North Midlands,"Kelstern, Louth",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/244
HO 203/11,2243,28/09/1942,28/09/1942,Day,4: Eastern,"Between Westleton and Middleton, Suffolk",England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/244
HO 203/11,2243,28/09/1942,28/09/1942,Day,4: Eastern,Colchester,England,7,54,61,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/244
HO 203/11,2243,28/09/1942,28/09/1942,Day,4: Eastern,Weeley,England,0,1,1,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/244
HO 203/11,2243,28/09/1942,28/09/1942,Day,4: Eastern,Frinton-on-Sea,England,0,0,0,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/244
HO 203/11,2243,28/09/1942,28/09/1942,Day,12: South Eastern,Broadstairs,England,0,5,5,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/244
HO 203/11,2243,28/09/1942,28/09/1942,Day,7: South Western,Somerton,England,8,15,23,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/246
HO 203/11,2243 + 2252,28/09/1942,28/09/1942,Day,7: South Western,Shrewton,England,4,3,7,,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/246
HO 203/11,2243,28/09/1942,28/09/1942,Day,7: South Western,Winterbourne Stoke,England,0,0,0,Unexploded bombs,http://www.warstateandsociety.com/Content/wtss.ho203/000011/001/246
