WWII_ID,MASTER_INDEX_NUMBER,MSNDATE,THEATER,NAF,COUNTRY_FLYING_MISSION,TGT_COUNTRY_CODE,TGT_COUNTRY,TGT_LOCATION,TGT_TYPE,TGT_ID,TGT_INDUSTRY_CODE,TGT_INDUSTRY,SOURCE_LATITUDE,SOURCE_LONGITUDE,LATITUDE,LONGITUDE,UNIT_ID,MDS,AIRCRAFT_NAME,MSN_TYPE,TGT_PRIORITY,TGT_PRIORITY_EXPLANATION,AC_ATTACKING,ALTITUDE,ALTITUDE_FEET,NUMBER_OF_HE,TYPE_OF_HE,LBS_HE,TONS_OF_HE,NUMBER_OF_IC,TYPE_OF_IC,LBS_IC,TONS_OF_IC,NUMBER_OF_FRAG,TYPE_OF_FRAG,LBS_FRAG,TONS_OF_FRAG,TOTAL_LBS,TOTAL_TONS,TAKEOFF_BASE,TAKEOFF_COUNTRY,TAKEOFF_LATITUDE,TAKEOFF_LONGITUDE,AC_LOST,AC_DAMAGED,AC_AIRBORNE,AC_DROPPING,TIME_OVER_TARGET,SIGHTING_METHOD_CODE,SIGHTING_EXPLANATION,BDA,CALLSIGN,ROUNDS_AMMO,SPARES_RETURN_AC,WX_FAIL_AC,MECH_FAIL_AC,MISC_FAIL_AC,TARGET_COMMENT,MISSION_COMMENTS,SOURCE,DATABASE_EDIT_COMMENTS
171493,209005,7/20/1944,ETO,,,8,GERMANY,MEMMINGEN,AIRDROME,27462,78,AIR FIELDS AND AIRDROMES,4759,1011,47.98,10.18,,B17,B17,,1,PRIMARY TARGET,28,221,,,,,,,,,,,,,64,,64,,,,,,,28,28,,9,,,,,,,,,,,,
171774,169304,7/20/1944,ETO,,,8,GERMANY,MEMMINGEN,CITY AREA,27462,2,CITIES TOWNS AND URBAN AREAS,4759,1011,47.98,10.18,,OB17,B17,,3,TARGET OF OPPORTUNITY,2,,,,,,6,,,,,,,,,,6,,,,,,,2,2,,9,,,,,,,,,,,,
171775,169334,7/20/1944,ETO,,,8,GERMANY,MEMMINGEN,CITY AREA,27462,2,CITIES TOWNS AND URBAN AREAS,4759,1011,47.98,10.18,,B17,B17,,3,TARGET OF OPPORTUNITY,2,,,,,,6,,,,,,,,,,6,,,,,,,2,2,,9,,,,,,,,,,,,
171776,169435,7/20/1944,ETO,,,8,GERMANY,MEMMINGEN,,27462,63,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",4759,1011,47.98,10.18,,B17,B17,,1,PRIMARY TARGET,6,,,,,,18,,,,,,,,,,18,,,,,,,6,6,,9,,,,,,,,,,,,
171523,105659,7/20/1944,ETO,,,7,FRANCE,SENONCHES,,39735,83,SUPPLY DUMPS AND WAREHOUSES,4832,103,48.53,1.05,,B26,B26,,,,,140,,,,,24,,,,,,,,,,24,,,,,,,,,,1,VISUAL,,,,,,,,,,,
171524,209029,7/20/1944,ETO,,,7,FRANCE,SENONCHES,,39735,83,SUPPLY DUMPS AND WAREHOUSES,4832,103,48.53,1.05,,B26,B26,,,,,140,,,,,24,,,,,,,,,,24,,,,,,,,,,1,VISUAL,,,,,,,,,,,
171525,105623,7/20/1944,ETO,,,7,FRANCE,FORET DE SENOCHES,UNIENTIFIED TARGET,14427,1,UNIDENTIFIED TARGETS,4832,100,48.53,1,,B26,B26,,,,,130,,,,,,,,,,,,,9,,9,,,,,,,,,,1,VISUAL,,,,,,,,,,,
171526,169285,7/20/1944,ETO,,,7,FRANCE,FORET DE SENOCHES,UNIENTIFIED TARGET,14427,1,UNIDENTIFIED TARGETS,4832,100,48.53,1,,B26,B26,,,,,130,,,,,,,,,,,,,9,,9,,,,,,,,,,1,VISUAL,,,,,,,,,,,
171529,209028,7/20/1944,ETO,,,7,FRANCE,SENONCHES,,39735,83,SUPPLY DUMPS AND WAREHOUSES,4832,103,48.53,1.05,,B26,B26,,,,,14,,,,,24,,,,,,,,,,24,,,,,,,,,,1,VISUAL,,,,,,,,,,,
171754,105622,7/20/1944,ETO,,,7,FRANCE,FORET DE SENOCHES,UNIENTIFIED TARGET,14427,1,UNIDENTIFIED TARGETS,4832,100,48.53,1,,B26,B26,,,,,,,,,,,,,,,,,,10,,10,,,,,,,,,,1,VISUAL,,,,,,,,,,,
171755,169284,7/20/1944,ETO,,,7,FRANCE,FORET DE SENOCHES,UNIENTIFIED TARGET,14427,1,UNIDENTIFIED TARGETS,4832,100,48.53,1,,B26,B26,,,,,,,,,,,,,,,,,,10,,10,,,,,,,,,,1,VISUAL,,,,,,,,,,,
171756,295520,7/20/1944,ETO,RAF,GREAT BRITAIN,7,FRANCE,FORET DU CROC,TOWN AREA,14458,2,CITIES TOWNS AND URBAN AREAS,4948,112,49.8,1.2,,LGT,LIGHT,,,,2,,,,,,2,,,,,,,,,,2,,,,,,,2,2,,,,,,,,,,,,,,
170862,295503,7/20/1944,ETO,RAF,GREAT BRITAIN,7,FRANCE,ARDOUVAL,CITY AREA,1434,2,CITIES TOWNS AND URBAN AREAS,4949,108,49.82,1.13,,HVY,LANCASTER,,,,,,,,,,55,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,
170863,295504,7/20/1944,ETO,RAF,GREAT BRITAIN,7,FRANCE,ARDOUVAL,CITY AREA,1434,2,CITIES TOWNS AND URBAN AREAS,4949,108,49.82,1.13,,HVY,LANCASTER,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
170864,295505,7/20/1944,ETO,RAF,GREAT BRITAIN,7,FRANCE,ARDOUVAL,CITY AREA,1434,2,CITIES TOWNS AND URBAN AREAS,4949,108,49.82,1.13,,HVY,LANCASTER,,,,15,,,,,,2,,,,,,,,,,2,,,,,,,15,15,,,,,,,,,,,,,,
171527,105621,7/20/1944,ETO,,,7,FRANCE,CHAULNES,UNIENTIFIED TARGET,8717,1,UNIDENTIFIED TARGETS,4950,248,49.83,2.8,,A20,A20,,,,,120,,,,,42,,,,,,,,,,42,,,,,,,,,,1,VISUAL,,,,,,,,,,,
171528,169283,7/20/1944,ETO,,,7,FRANCE,CHAULNES,UNIENTIFIED TARGET,8717,1,UNIDENTIFIED TARGETS,4950,248,49.83,2.8,,A20,A20,,,,,120,,,,,42,,,,,,,,,,42,,,,,,,,,,1,VISUAL,,,,,,,,,,,
171234,105706,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB24,B24,,1,PRIMARY TARGET,12,241,,,,,29,,,,,,,,,,29,,,,,,,12,12,,1,VISUAL,,,,,,,,,,,
171235,105717,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B24,B24,,1,PRIMARY TARGET,12,241,,,,,29,,,,,,,,,,29,,,,,,,12,12,,1,VISUAL,,,,,,,,,,,
171236,169378,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB24,B24,,1,PRIMARY TARGET,12,241,,,,,29,,,,,,,,,,29,,,,,,,12,12,,1,VISUAL,,,,,,,,,,,
171237,169393,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B24,B24,,1,PRIMARY TARGET,12,241,,,,,29,,,,,,,,,,29,,,,,,,12,12,,1,VISUAL,,,,,,,,,,,
171450,105707,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB24,B24,,1,PRIMARY TARGET,12,239,,,,,2,,,,20,,,,,,22,,,,,,,12,12,,1,VISUAL,,,,,,,,,,,
171451,105718,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B24,B24,,1,PRIMARY TARGET,12,239,,,,,2,,,,20,,,,,,22,,,,,,,12,12,,1,VISUAL,,,,,,,,,,,
171452,169379,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB24,B24,,1,PRIMARY TARGET,12,239,,,,,2,,,,20,,,,,,22,,,,,,,12,12,,1,VISUAL,,,,,,,,,,,
171453,169394,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B24,B24,,1,PRIMARY TARGET,12,239,,,,,2,,,,20,,,,,,22,,,,,,,12,12,,1,VISUAL,,,,,,,,,,,
171454,105703,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB17,B17,,1,PRIMARY TARGET,11,236,,,,,1,,,,,,,,,,1,,,,,,,11,11,,1,VISUAL,,,,,,,,,,,
171455,105714,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B17,B17,,1,PRIMARY TARGET,11,236,,,,,1,,,,,,,,,,1,,,,,,,11,11,,1,VISUAL,,,,,,,,,,,
171456,169375,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB17,B17,,1,PRIMARY TARGET,11,236,,,,,1,,,,,,,,,,1,,,,,,,11,11,,1,VISUAL,,,,,,,,,,,
171457,169390,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B17,B17,,1,PRIMARY TARGET,11,236,,,,,1,,,,,,,,,,1,,,,,,,11,11,,1,VISUAL,,,,,,,,,,,
171458,105709,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB24,B24,,1,PRIMARY TARGET,11,233,,,,,3,,,,16,,,,,,19,,,,,,,11,11,,1,VISUAL,,,,,,,,,,,
171459,105710,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB24,B24,,1,PRIMARY TARGET,11,233,,,,,27,,,,,,,,,,27,,,,,,,11,11,,1,VISUAL,,,,,,,,,,,
171460,105720,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B24,B24,,1,PRIMARY TARGET,11,233,,,,,3,,,,16,,,,,,19,,,,,,,11,11,,1,VISUAL,,,,,,,,,,,
171461,169381,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB24,B24,,1,PRIMARY TARGET,11,233,,,,,3,,,,16,,,,,,19,,,,,,,11,11,,1,VISUAL,,,,,,,,,,,
171462,169382,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB24,B24,,1,PRIMARY TARGET,11,233,,,,,27,,,,,,,,,,27,,,,,,,11,11,,1,VISUAL,,,,,,,,,,,
171463,105721,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B24,B24,,1,PRIMARY TARGET,11,233,,,,,27,,,,,,,,,,27,,,,,,,11,11,,1,VISUAL,,,,,,,,,,,
171464,169396,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B24,B24,,1,PRIMARY TARGET,11,233,,,,,3,,,,16,,,,,,19,,,,,,,11,11,,1,VISUAL,,,,,,,,,,,
171465,169397,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B24,B24,,1,PRIMARY TARGET,11,233,,,,,27,,,,,,,,,,27,,,,,,,11,11,,1,VISUAL,,,,,,,,,,,
171468,105711,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB24,B24,,1,PRIMARY TARGET,11,231,,,,,27,,,,,,,,,,27,,,,,,,11,11,,1,VISUAL,,,,,,,,,,,
171469,169383,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB24,B24,,1,PRIMARY TARGET,11,231,,,,,27,,,,,,,,,,27,,,,,,,11,11,,1,VISUAL,,,,,,,,,,,
171470,105722,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B24,B24,,1,PRIMARY TARGET,11,231,,,,,27,,,,,,,,,,27,,,,,,,11,11,,1,VISUAL,,,,,,,,,,,
171471,169398,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B24,B24,,1,PRIMARY TARGET,11,231,,,,,27,,,,,,,,,,27,,,,,,,11,11,,1,VISUAL,,,,,,,,,,,
171472,105701,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB17,B17,,1,PRIMARY TARGET,6,230,,,,,18,,,,,,,,,,18,,,,,,,6,6,,1,VISUAL,,,,,,,,,,,
171473,105704,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB17,B17,,1,PRIMARY TARGET,6,230,,,,,18,,,,,,,,,,18,,,,,,,6,6,,1,VISUAL,,,,,,,,,,,
171474,105712,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B17,B17,,1,PRIMARY TARGET,6,230,,,,,18,,,,,,,,,,18,,,,,,,6,6,,1,VISUAL,,,,,,,,,,,
171475,105715,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B17,B17,,1,PRIMARY TARGET,6,230,,,,,18,,,,,,,,,,18,,,,,,,6,6,,1,VISUAL,,,,,,,,,,,
171476,169373,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB17,B17,,1,PRIMARY TARGET,6,230,,,,,18,,,,,,,,,,18,,,,,,,6,6,,1,VISUAL,,,,,,,,,,,
171477,169376,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB17,B17,,1,PRIMARY TARGET,6,230,,,,,18,,,,,,,,,,18,,,,,,,6,6,,1,VISUAL,,,,,,,,,,,
171478,169388,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B17,B17,,1,PRIMARY TARGET,6,230,,,,,18,,,,,,,,,,18,,,,,,,6,6,,1,VISUAL,,,,,,,,,,,
171479,169391,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B17,B17,,1,PRIMARY TARGET,6,230,,,,,18,,,,,,,,,,18,,,,,,,6,6,,1,VISUAL,,,,,,,,,,,
171480,105708,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB24,B24,,1,PRIMARY TARGET,12,229,,,,,1,,,,20,,,,,,21,,,,,,,12,12,,1,VISUAL,,,,,,,,,,,
171481,105719,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B24,B24,,1,PRIMARY TARGET,12,229,,,,,1,,,,20,,,,,,21,,,,,,,12,12,,1,VISUAL,,,,,,,,,,,
171482,169380,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB24,B24,,1,PRIMARY TARGET,12,229,,,,,1,,,,20,,,,,,21,,,,,,,12,12,,1,VISUAL,,,,,,,,,,,
171483,169395,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B24,B24,,1,PRIMARY TARGET,12,229,,,,,1,,,,20,,,,,,21,,,,,,,12,12,,1,VISUAL,,,,,,,,,,,
171484,105705,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB24,B24,,1,PRIMARY TARGET,10,226,,,,,25,,,,,,,,,,25,,,,,,,10,10,,1,VISUAL,,,,,,,,,,,
171485,105716,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B24,B24,,1,PRIMARY TARGET,10,226,,,,,25,,,,,,,,,,25,,,,,,,10,10,,1,VISUAL,,,,,,,,,,,
171486,169377,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB24,B24,,1,PRIMARY TARGET,10,226,,,,,25,,,,,,,,,,25,,,,,,,10,10,,1,VISUAL,,,,,,,,,,,
171487,169392,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B24,B24,,1,PRIMARY TARGET,10,226,,,,,25,,,,,,,,,,25,,,,,,,10,10,,1,VISUAL,,,,,,,,,,,
171789,105702,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB17,B17,,1,PRIMARY TARGET,,,,,,,29,,,,,,,,,,29,,,,,,,,,,9,,,,,,,,,,,,
171790,105713,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B17,B17,,1,PRIMARY TARGET,,,,,,,29,,,,,,,,,,29,,,,,,,,,,9,,,,,,,,,,,,
171791,169374,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,GB17,B17,,1,PRIMARY TARGET,,,,,,,29,,,,,,,,,,29,,,,,,,,,,9,,,,,,,,,,,,
171792,169389,7/20/1944,ETO,,,8,GERMANY,RUSSELSHEIM,OPEL MOTOR VEH WKS,37420,22,VEHICLE MFG. PLANTS,5000,820,50,8.33,,B17,B17,,1,PRIMARY TARGET,,,,,,,29,,,,,,,,,,29,,,,,,,,,,9,,,,,,,,,,,,
171530,295500,7/20/1944,ETO,RAF,GREAT BRITAIN,3,BELGIUM,ALOST,,637,63,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",5050,403,50.08,4.05,,HVY,LANCASTER,,,,6,,,,,,3,,,,,,,,,,3,,,,,,,6,6,,,,,,,,,,,,,,
170885,105731,7/20/1944,ETO,9 AF,USA,8,GERMANY,KULMBACH,CITY AREA,22630,2,CITIES TOWNS AND URBAN AREAS,5006,1128,50.1,11.47,,GB17,B17,,3,TARGET OF OPPORTUNITY,1,,,,,,3,,,,,,,,,,3,,,,,,,1,1,,9,,,,,,,,,,,,
170886,169291,7/20/1944,ETO,9 AF,USA,8,GERMANY,KULMBACH,CITY AREA,22630,2,CITIES TOWNS AND URBAN AREAS,5006,1128,50.1,11.47,,GB17,B17,,3,TARGET OF OPPORTUNITY,1,,,,,,3,,,,,,,,,,3,,,,,,,1,1,,9,,,,,,,,,,,,
170887,169321,7/20/1944,ETO,9 AF,USA,8,GERMANY,KULMBACH,CITY AREA,22630,2,CITIES TOWNS AND URBAN AREAS,5006,1128,50.1,11.47,,B17,B17,,3,TARGET OF OPPORTUNITY,1,,,,,,3,,,,,,,,,,3,,,,,,,1,1,,9,,,,,,,,,,,,
170898,295531,7/20/1944,ETO,RAF,GREAT BRITAIN,8,GERMANY,MUNSTER,CITY AREA,29574,2,CITIES TOWNS AND URBAN AREAS,50.125133,8.462036,50.13,8.46,,LGT,LIGHT,,,,1,,,,,,1,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,
171520,209058,7/20/1944,ETO,RAF,GREAT BRITAIN,7,FRANCE,WIZERNES,UNIDENTIFIED,47602,1,UNIDENTIFIED TARGETS,5010,230,50.17,2.5,,HVY,LANCASTER,,,,,160,,,,,444,,,,,,,,,,444,,,,,,,,,,,,,,,,,,,,,,
171521,209059,7/20/1944,ETO,RAF,GREAT BRITAIN,7,FRANCE,WIZERNES,UNIDENTIFIED,47602,1,UNIDENTIFIED TARGETS,5010,230,50.17,2.5,,HVY,LANCASTER,,,,,160,,,,,100,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,
171522,209060,7/20/1944,ETO,RAF,GREAT BRITAIN,7,FRANCE,WIZERNES,UNIDENTIFIED,47602,1,UNIDENTIFIED TARGETS,5010,230,50.17,2.5,,HVY,LANCASTER,,1,PRIMARY TARGET,4,160,,,,,119,,,,,,,,,,119,,,,,,,4,4,,,,,,,,,,,,,,
170865,105724,7/20/1944,ETO,9 AF,USA,8,GERMANY,BOPPARD,TOWN,5101,2,CITIES TOWNS AND URBAN AREAS,5013,736,50.22,7.6,,GB24,B24,,4,TARGET OF LAST RESORT,6,,,,,,18,,,,,,,,,,18,,,,,,,6,6,,9,,,,,,,,,,,,
170866,169286,7/20/1944,ETO,9 AF,USA,8,GERMANY,BOPPARD,TOWN,5101,2,CITIES TOWNS AND URBAN AREAS,5013,736,50.22,7.6,,GB24,B24,,4,TARGET OF LAST RESORT,6,,,,,,18,,,,,,,,,,18,,,,,,,6,6,,9,,,,,,,,,,,,
170867,169316,7/20/1944,ETO,9 AF,USA,8,GERMANY,BOPPARD,TOWN,5101,2,CITIES TOWNS AND URBAN AREAS,5013,736,50.22,7.6,,B24,B24,,4,TARGET OF LAST RESORT,6,,,,,,18,,,,,,,,,,18,,,,,,,6,6,,9,,,,,,,,,,,,
171491,169434,7/20/1944,ETO,,,8,GERMANY,IDSTEIN,,20336,63,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",5013,816,50.22,8.27,,B24,B24,,4,TARGET OF LAST RESORT,12,224,,,,,36,,,,,,,,,,36,,,,,,,12,12,,1,VISUAL,,,,,,,,,,,
170870,105727,7/20/1944,ETO,9 AF,USA,8,GERMANY,COBURG,CITY AREA,9182,2,CITIES TOWNS AND URBAN AREAS,5016,1058,50.27,10.97,,GB24,B24,,4,TARGET OF LAST RESORT,1,,,,,,3,,,,,,,,,,3,,,,,,,1,1,,9,,,,,,,,,,,,
170871,169287,7/20/1944,ETO,9 AF,USA,8,GERMANY,COBURG,CITY AREA,9182,2,CITIES TOWNS AND URBAN AREAS,5016,1058,50.27,10.97,,GB24,B24,,4,TARGET OF LAST RESORT,1,,,,,,3,,,,,,,,,,3,,,,,,,1,1,,9,,,,,,,,,,,,
170872,169317,7/20/1944,ETO,9 AF,USA,8,GERMANY,COBURG,CITY AREA,9182,2,CITIES TOWNS AND URBAN AREAS,5016,1058,50.27,10.97,,B24,B24,,4,TARGET OF LAST RESORT,1,,,,,,3,,,,,,,,,,3,,,,,,,1,1,,9,,,,,,,,,,,,
170860,169430,7/20/1944,ETO,9 AF,USA,8,GERMANY,FRIEDBERG,MARSHALLING YARD,14892,63,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",5020,845,50.33,8.75,,B24,B24,,4,TARGET OF LAST RESORT,21,186,,,,,59,,,,,,,,,,59,,,,,,,21,21,,1,VISUAL,,,,,,,,,,,
170882,169429,7/20/1944,ETO,9 AF,USA,8,GERMANY,FRIEDBERG,MARSHALLING YARD,14892,63,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",5020,845,50.33,8.75,,B24,B24,,4,TARGET OF LAST RESORT,2,,,,,,1,,,,,,,,,,1,,,,,,,2,2,,9,,,,,,,,,,,,
170868,169427,7/20/1944,ETO,9 AF,USA,8,GERMANY,COBLENZ,MARSHALLING YARD,9171,63,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",5021,736,50.35,7.6,,B24,B24,,4,TARGET OF LAST RESORT,6,,,,,,18,,,,,,,,,,18,,,,,,,6,6,,9,,,,,,,,,,,,
170869,169428,7/20/1944,ETO,9 AF,USA,8,GERMANY,COBLENZ,MARSHALLING YARD,9171,63,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",5021,736,50.35,7.6,,B24,B24,,4,TARGET OF LAST RESORT,2,,,,,,2,,,,,,,,,,2,,,,,,,2,2,,9,,,,,,,,,,,,
171164,169422,7/20/1944,ETO,8 AF,USA,8,GERMANY,BAD NAUHEIM,MARSHALLING YARD,2325,63,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",5022,843,50.37,8.72,,B24,B24,,4,TARGET OF LAST RESORT,6,,,,,,,,,,11,,,,,,11,,,,,,,6,6,,9,,,,,,,,,,,,
171165,169423,7/20/1944,ETO,8 AF,USA,8,GERMANY,BAD NAUHEIM,MARSHALLING YARD,2325,63,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",5022,843,50.37,8.72,,B24,B24,,4,TARGET OF LAST RESORT,6,,,,,,,,,,11,,,,,,11,,,,,,,6,6,,9,,,,,,,,,,,,
170847,169432,7/20/1944,ETO,9 AF,USA,8,GERMANY,FULDA,MARSHALLING YARD,15140,63,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",5033,940,50.55,9.67,,B24,B24,,4,TARGET OF LAST RESORT,10,220,,,,,,,,,18,,,,,,18,,,,,,,10,10,,1,VISUAL,,,,,,,,,,,
170861,169431,7/20/1944,ETO,9 AF,USA,8,GERMANY,FULDA,MARSHALLING YARD,15140,63,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",5033,940,50.55,9.67,,B24,B24,,2,SECONDARY TARGET,8,186,,,,,24,,,,,,,,,,24,,,,,,,8,8,,1,VISUAL,,,,,,,,,,,
